ID,ActionDate,ActionType,NullColumn,
14565,12/12/07,Mailing,,
14589,9/14/05,Meeting,,
1461,3/25/04,Meeting,,
1461,10/15/08,Email,,
1461,5/23/11,Meeting,,
1461,5/31/11,Mailing,,
1461,9/19/11,Meeting,,
1461,9/30/11,Phone Call,,
1461,3/22/13,Meeting,,
1461,1/10/14,Phone Call,,
1461,5/9/14,Meeting,,
14614,2/16/06,Mailing,,
14614,9/6/07,Phone Call,,
14614,12/10/07,Email,,
14614,10/11/10,Mailing,,
14614,2/11/14,Email,,
1462,5/20/14,Email,,
1463,5/29/15,Phone Call,,
1463,6/5/15,Email,,
1463,8/10/15,Email,,
1463,11/7/15,Meeting,,
14652,11/11/05,Meeting,,
14652,12/7/05,Mailing,,
14652,12/21/05,Mailing,,
14652,4/15/06,Email,,
1466,3/4/05,Meeting,,
1466,1/11/06,Meeting,,
14666,8/21/08,Meeting,,
14666,9/3/08,Mailing,,
14666,1/29/09,Phone Call,,
14666,4/22/09,Phone Call,,
14666,4/27/09,Mailing,,
14666,8/28/09,Meeting,,
14666,5/21/10,Phone Call,,
14666,10/1/10,Email,,
14666,3/16/11,Meeting,,
14666,3/21/11,Email,,
14666,5/4/11,Email,,
14666,5/4/11,Phone Call,,
14666,6/17/11,Meeting,,
14666,2/22/12,Mailing,,
14666,5/20/14,Email,,
14666,2/16/16,Mailing,,
14668,5/5/10,Meeting,,
14668,5/19/11,Email,,
14675,12/12/12,Email,,
14676,5/10/14,Email,,
14677,1/13/10,Meeting,,
14677,1/15/10,Email,,
14679,2/24/14,Mailing,,
14679,3/12/14,Email,,
14679,5/31/14,Email,,
14679,6/10/14,Mailing,,
14679,6/23/14,Mailing,,
14679,5/30/14,Meeting,,
14682,1/26/15,Mailing,,
14683,1/26/15,Mailing,,
14687,1/25/08,Email,,
14687,5/23/08,Email,,
14687,2/12/09,Email,,
14687,4/7/09,Email,,
14687,11/3/10,Meeting,,
14687,4/12/11,Email,,
14687,8/4/11,Mailing,,
14687,4/17/12,Email,,
14687,10/11/13,Email,,
14687,11/1/13,Email,,
14687,6/26/15,Phone Call,,
14688,5/18/04,Phone Call,,
14688,5/30/14,Phone Call,,
14688,12/3/15,Email,,
14688,1/29/16,Email,,
14690,3/13/12,Meeting,,
14690,3/30/12,Mailing,,
14690,2/12/13,Email,,
14690,2/15/13,Phone Call,,
14690,4/18/13,Email,,
14691,1/24/14,Email,,
14691,2/20/14,Email,,
14691,10/16/15,Email,,
14699,2/21/12,Email,,
14699,2/28/12,Email,,
14699,3/20/12,Email,,
14699,3/30/12,Mailing,,
14699,3/15/13,Email,,
14699,9/18/15,Email,,
147,2/9/10,Meeting,,
147,5/14/10,Phone Call,,
147,5/20/10,Mailing,,
147,6/30/11,Meeting,,
147,3/24/12,Meeting,,
147,9/17/12,Meeting,,
147,9/15/12,Meeting,,
147,2/11/13,Meeting,,
147,3/6/13,Mailing,,
147,5/30/13,Email,,
147,7/31/14,Meeting,,
147,8/1/14,Mailing,,
147,8/4/14,Email,,
147,10/3/14,Phone Call,,
147,12/5/14,Mailing,,
147,7/6/15,Phone Call,,
147,8/18/15,Email,,
147,8/24/15,Meeting,,
147,8/25/15,Email,,
147,8/25/15,Email,,
147,9/15/15,Mailing,,
147,10/14/15,Phone Call,,
147,10/23/15,Email,,
147,10/23/15,Email,,
147,10/23/15,Mailing,,
147,10/26/15,Email,,
14701,2/19/10,Meeting,,
14701,3/3/10,Email,,
14701,3/4/10,Email,,
14701,5/19/10,Email,,
14701,5/20/10,Email,,
14701,5/13/11,Email,,
14701,2/8/12,Email,,
14701,5/31/12,Email,,
14701,10/26/15,Email,,
14704,11/16/12,Email,,
14709,1/9/09,Email,,
14709,1/9/09,Email,,
14709,5/27/11,Email,,
1472,2/25/11,Mailing,,
14722,11/18/05,Meeting,,
14722,10/5/06,Meeting,,
14722,1/29/16,Mailing,,
14723,8/9/07,Meeting,,
14723,8/24/07,Mailing,,
14723,2/5/10,Meeting,,
14723,2/10/10,Email,,
14723,4/15/10,Email,,
14723,6/6/12,Email,,
14727,5/31/12,Email,,
14735,5/31/12,Email,,
14743,7/29/05,Email,,
14743,3/9/11,Mailing,,
14743,4/13/12,Phone Call,,
14743,4/19/12,Phone Call,,
14743,5/31/13,Email,,
14743,5/29/14,Email,,
14745,4/29/15,Email,,
14751,5/26/09,Email,,
14751,7/6/12,Email,,
14753,5/30/12,Email,,
14753,5/23/13,Meeting,,
14756,9/14/11,Email,,
14756,5/28/14,Phone Call,,
14757,12/17/07,Phone Call,,
14757,2/4/11,Mailing,,
14757,2/4/13,Mailing,,
14757,9/23/13,Meeting,,
14757,11/12/13,Email,,
14757,11/18/13,Email,,
14757,8/26/14,Mailing,,
14757,11/20/15,Email,,
14757,11/23/15,Email,,
14757,12/1/15,Meeting,,
14757,12/1/15,Email,,
14757,2/19/16,Email,,
14757,2/19/16,Email,,
14764,11/18/08,Email,,
14768,9/17/13,Mailing,,
14768,11/14/13,Email,,
14768,5/29/14,Email,,
1477,8/25/06,Meeting,,
1477,8/8/07,Phone Call,,
1477,10/31/07,Meeting,,
1477,1/24/08,Meeting,,
1477,2/11/08,Phone Call,,
1477,4/1/08,Phone Call,,
1477,5/16/08,Phone Call,,
1477,10/2/08,Phone Call,,
1477,6/30/08,Meeting,,
1477,10/1/08,Phone Call,,
1477,12/1/08,Email,,
1477,2/11/09,Email,,
1477,4/6/09,Email,,
1477,12/2/09,Mailing,,
1477,11/13/12,Phone Call,,
1477,3/29/13,Mailing,,
1477,5/31/13,Email,,
14778,11/10/09,Email,,
1478,8/28/06,Meeting,,
1478,8/27/07,Meeting,,
1478,10/31/07,Meeting,,
1478,1/24/08,Meeting,,
1478,2/11/08,Phone Call,,
1478,10/2/08,Phone Call,,
1478,10/1/08,Phone Call,,
1478,6/30/08,Meeting,,
1478,12/1/08,Email,,
1478,2/11/09,Email,,
1478,4/20/09,Phone Call,,
1478,11/13/12,Phone Call,,
1478,3/29/13,Mailing,,
1478,5/31/13,Email,,
1478,7/9/15,Email,,
14785,5/25/12,Email,,
14786,11/6/09,Meeting,,
14787,3/7/12,Phone Call,,
14787,5/11/12,Phone Call,,
14787,3/8/12,Phone Call,,
14787,7/3/12,Mailing,,
14787,12/30/13,Email,,
14787,5/29/14,Phone Call,,
14787,5/29/14,Email,,
14787,6/9/14,Mailing,,
14791,5/6/05,Email,,
14798,5/16/07,Mailing,,
14807,7/20/15,Email,,
14815,7/6/12,Email,,
14821,9/13/05,Meeting,,
14824,2/6/13,Email,,
14824,4/24/13,Meeting,,
14826,4/6/09,Phone Call,,
14826,4/27/09,Mailing,,
14826,12/17/09,Mailing,,
14826,3/18/14,Email,,
14828,2/25/10,Meeting,,
1483,7/26/05,Phone Call,,
1483,5/25/11,Email,,
14831,5/30/08,Email,,
14832,8/13/04,Email,,
14832,10/27/06,Email,,
14832,10/16/07,Meeting,,
14832,3/3/09,Email,,
14832,3/11/09,Email,,
14832,6/19/09,Email,,
14832,9/22/09,Email,,
14832,9/28/09,Phone Call,,
14832,10/1/09,Email,,
14832,9/21/10,Email,,
14832,10/10/11,Mailing,,
14832,6/20/12,Email,,
14832,6/22/12,Email,,
14832,8/16/13,Email,,
14832,9/24/13,Email,,
14832,11/1/13,Email,,
14832,2/6/14,Meeting,,
14832,2/10/14,Mailing,,
14832,5/10/14,Email,,
14832,5/12/14,Email,,
14832,5/16/14,Mailing,,
14832,4/2/15,Mailing,,
14832,2/6/14,Meeting,,
14832,10/15/15,Email,,
14832,10/15/15,Email,,
14832,10/15/15,Email,,
14832,10/19/15,Mailing,,
14832,2/19/16,Email,,
14832,2/19/16,Email,,
14837,7/13/05,Mailing,,
14837,7/30/09,Phone Call,,
14844,1/15/08,Meeting,,
14844,6/10/08,Meeting,,
14848,1/28/08,Email,,
14848,4/6/09,Meeting,,
14848,4/27/09,Mailing,,
14848,8/13/09,Meeting,,
14848,4/5/10,Email,,
14848,5/19/10,Email,,
14848,5/23/11,Email,,
14848,5/25/11,Email,,
14848,6/7/12,Phone Call,,
14854,3/22/06,Phone Call,,
14854,7/2/09,Email,,
14854,1/13/11,Email,,
14854,10/5/11,Meeting,,
14854,10/11/11,Mailing,,
14854,11/29/12,Email,,
14854,1/9/14,Email,,
14854,1/13/14,Phone Call,,
14854,1/15/14,Email,,
14854,8/26/14,Mailing,,
14859,7/9/13,Mailing,,
14859,8/15/13,Phone Call,,
14859,8/15/13,Email,,
1486,2/8/16,Email,,
14860,2/6/07,Email,,
14861,7/6/12,Email,,
14861,8/13/15,Email,,
14862,6/21/07,Meeting,,
14862,6/22/07,Mailing,,
14862,1/15/08,Phone Call,,
14862,2/28/08,Meeting,,
14862,1/15/09,Meeting,,
14862,1/15/09,Meeting,,
14862,9/9/09,Email,,
14862,5/30/12,Phone Call,,
14862,5/30/12,Email,,
14862,6/25/12,Mailing,,
14862,4/5/13,Mailing,,
14862,4/17/13,Email,,
14863,12/10/07,Email,,
14863,7/31/08,Meeting,,
14863,4/20/09,Email,,
14863,8/11/09,Email,,
14863,9/25/09,Meeting,,
14863,10/6/09,Email,,
14863,1/22/10,Email,,
14863,9/14/10,Meeting,,
14863,12/27/11,Email,,
14863,1/10/12,Phone Call,,
14863,5/31/13,Email,,
14863,5/31/13,Phone Call,,
14863,9/24/13,Phone Call,,
14863,3/17/15,Phone Call,,
14863,11/9/15,Email,,
14863,12/4/15,Email,,
14867,7/2/09,Email,,
14867,1/13/11,Email,,
14867,10/5/11,Meeting,,
14867,10/11/11,Mailing,,
14867,11/29/12,Email,,
14867,1/9/14,Email,,
14867,1/15/14,Email,,
14867,8/26/14,Mailing,,
14870,10/15/07,Phone Call,,
14871,7/30/09,Email,,
14871,8/14/09,Email,,
14872,1/27/04,Meeting,,
14872,5/18/05,Meeting,,
14872,5/26/05,Phone Call,,
14872,6/7/05,Phone Call,,
14872,7/27/05,Phone Call,,
14872,8/17/06,Phone Call,,
14872,9/19/06,Meeting,,
14872,10/4/06,Mailing,,
14872,10/10/07,Meeting,,
14872,4/21/08,Mailing,,
14876,4/20/04,Phone Call,,
14880,12/12/05,Mailing,,
14880,9/14/07,Phone Call,,
14880,12/16/11,Mailing,,
14880,10/19/11,Mailing,,
14880,9/30/13,Mailing,,
14882,8/26/02,Mailing,,
14882,8/31/09,Mailing,,
14882,9/1/11,Mailing,,
14882,8/27/12,Mailing,,
14882,9/3/13,Mailing,,
14882,12/10/15,Email,,
14882,2/5/16,Phone Call,,
14882,2/9/16,Email,,
14883,6/12/15,Email,,
14891,7/9/06,Meeting,,
14892,12/15/05,Mailing,,
14902,11/27/07,Meeting,,
14902,3/7/07,Email,,
14906,3/1/10,Phone Call,,
14906,4/19/10,Phone Call,,
14906,11/1/11,Phone Call,,
14906,11/15/11,Mailing,,
14906,2/20/12,Email,,
14906,7/5/12,Phone Call,,
14906,10/17/13,Phone Call,,
14906,10/29/13,Phone Call,,
14906,2/3/14,Phone Call,,
14906,6/11/14,Email,,
14906,6/12/14,Email,,
14906,7/17/15,Phone Call,,
14906,7/21/15,Email,,
14907,4/19/10,Phone Call,,
14907,11/1/11,Phone Call,,
14907,10/17/13,Phone Call,,
14907,2/3/14,Phone Call,,
14907,7/17/15,Phone Call,,
14907,7/21/15,Email,,
14925,7/6/06,Mailing,,
14925,4/21/08,Mailing,,
14927,7/12/06,Mailing,,
14929,6/26/14,Email,,
1493,10/26/04,Phone Call,,
1493,10/4/05,Meeting,,
1493,5/27/06,Meeting,,
1493,11/19/07,Phone Call,,
1493,11/29/07,Meeting,,
1493,10/21/08,Phone Call,,
1493,11/25/08,Phone Call,,
1493,4/3/09,Meeting,,
1493,5/24/10,Phone Call,,
1493,5/24/10,Email,,
1493,6/18/10,Mailing,,
1493,12/8/11,Mailing,,
1493,1/24/12,Meeting,,
1493,6/9/14,Mailing,,
1493,12/3/14,Email,,
1493,10/27/15,Email,,
1493,1/12/16,Phone Call,,
14933,4/8/14,Mailing,,
1494,5/27/06,Meeting,,
1494,11/20/07,Phone Call,,
1494,11/29/07,Meeting,,
1494,10/21/08,Phone Call,,
1494,11/25/08,Phone Call,,
1494,4/16/09,Mailing,,
1494,4/27/09,Mailing,,
1494,2/16/10,Email,,
1494,3/7/13,Mailing,,
1494,12/28/13,Email,,
1494,3/5/14,Phone Call,,
1494,4/15/14,Mailing,,
14941,10/2/07,Meeting,,
14946,9/12/15,Email,,
14946,9/15/15,Email,,
14948,10/17/12,Email,,
14948,11/30/12,Email,,
14948,11/30/12,Email,,
14949,8/21/03,Phone Call,,
14949,10/14/03,Phone Call,,
14949,12/3/04,Meeting,,
14949,1/12/05,Meeting,,
1495,5/20/04,Phone Call,,
1495,5/18/04,Meeting,,
1495,4/16/05,Meeting,,
1495,4/22/08,Email,,
1495,5/23/11,Email,,
1495,2/1/12,Mailing,,
1495,9/24/12,Mailing,,
1495,2/24/14,Mailing,,
1495,3/22/16,Mailing,,
14958,12/2/15,Mailing,,
14961,6/25/09,Email,,
14961,6/15/10,Email,,
14961,5/30/12,Email,,
14961,7/17/14,Meeting,,
14961,8/13/14,Meeting,,
14961,11/16/15,Phone Call,,
14961,12/3/15,Email,,
14961,12/3/15,Email,,
14961,12/10/15,Email,,
14961,1/6/16,Email,,
14962,5/2/08,Phone Call,,
14965,9/27/11,Meeting,,
14969,9/1/06,Email,,
14969,5/24/11,Phone Call,,
14970,8/4/11,Meeting,,
14970,8/10/11,Mailing,,
14970,9/13/11,Mailing,,
14976,1/14/05,Meeting,,
14976,1/25/06,Meeting,,
14976,3/30/06,Email,,
14976,1/25/06,Meeting,,
14976,4/3/06,Meeting,,
14976,1/24/06,Meeting,,
14976,2/28/07,Phone Call,,
14976,2/23/07,Meeting,,
14976,3/3/07,Meeting,,
14976,11/13/09,Phone Call,,
14976,5/25/09,Phone Call,,
14976,8/3/09,Phone Call,,
14976,6/12/09,Phone Call,,
14976,5/27/09,Phone Call,,
14976,6/22/09,Phone Call,,
14976,6/30/09,Phone Call,,
14976,8/24/09,Phone Call,,
14976,9/18/09,Email,,
14976,9/18/09,Email,,
14976,12/1/09,Phone Call,,
14976,2/7/11,Mailing,,
14976,3/4/11,Meeting,,
14976,5/18/11,Mailing,,
14976,5/18/11,Meeting,,
14976,7/12/11,Phone Call,,
14976,7/14/11,Meeting,,
14976,1/19/12,Meeting,,
14976,4/13/12,Meeting,,
14976,3/14/12,Mailing,,
14976,10/25/12,Meeting,,
14976,11/9/12,Meeting,,
14976,2/20/13,Mailing,,
14976,4/18/13,Meeting,,
14976,6/11/13,Mailing,,
14976,6/25/15,Mailing,,
14976,2/11/15,Meeting,,
14976,2/26/15,Meeting,,
14976,1/20/16,Meeting,,
14976,2/17/15,Mailing,,
14976,4/27/15,Mailing,,
14976,2/8/16,Phone Call,,
14976,2/24/16,Mailing,,
14977,2/10/04,Phone Call,,
14977,11/6/07,Meeting,,
14981,12/1/06,Phone Call,,
14985,12/12/14,Mailing,,
14985,1/13/15,Phone Call,,
14990,5/9/08,Meeting,,
15000,8/12/05,Meeting,,
15000,8/9/05,Meeting,,
15004,4/16/14,Email,,
15004,5/29/14,Email,,
15005,7/1/14,Mailing,,
15005,7/21/14,Mailing,,
15007,10/24/06,Email,,
15007,1/12/09,Phone Call,,
15007,11/9/10,Email,,
15007,5/24/11,Email,,
15007,9/6/11,Meeting,,
15007,5/8/14,Phone Call,,
15007,6/26/14,Meeting,,
15007,11/11/15,Mailing,,
15009,4/1/04,Phone Call,,
15009,3/24/05,Phone Call,,
15009,4/15/05,Meeting,,
15009,11/8/06,Meeting,,
15009,1/30/07,Meeting,,
15009,11/1/07,Meeting,,
15009,11/2/07,Mailing,,
15009,11/19/07,Phone Call,,
15009,1/14/08,Phone Call,,
15009,12/16/11,Mailing,,
15009,2/6/12,Phone Call,,
15009,5/8/12,Mailing,,
15009,6/18/12,Mailing,,
15009,8/20/12,Meeting,,
15009,2/6/13,Mailing,,
15009,9/19/12,Meeting,,
15012,10/23/14,Email,,
15013,1/8/16,Email,,
15014,2/1/07,Phone Call,,
15014,2/24/15,Phone Call,,
15018,1/5/15,Phone Call,,
15018,1/8/15,Email,,
15018,1/12/15,Phone Call,,
15026,9/4/03,Meeting,,
15026,10/13/03,Meeting,,
15026,3/5/04,Phone Call,,
15026,3/2/04,Meeting,,
15026,9/21/04,Meeting,,
15026,4/25/05,Phone Call,,
15026,5/11/05,Phone Call,,
15026,6/8/05,Meeting,,
15026,9/23/05,Phone Call,,
15026,9/23/05,Phone Call,,
15026,12/15/05,Meeting,,
15026,2/27/06,Phone Call,,
15026,2/28/06,Meeting,,
15026,10/24/06,Meeting,,
15026,11/29/07,Mailing,,
15026,3/3/08,Phone Call,,
15026,4/2/08,Meeting,,
15026,3/24/09,Phone Call,,
15026,4/1/09,Email,,
15026,5/4/09,Phone Call,,
15026,10/27/09,Meeting,,
15026,12/14/09,Phone Call,,
15026,12/17/09,Mailing,,
15026,1/4/10,Email,,
15026,1/6/10,Email,,
15026,4/20/10,Email,,
15026,12/14/10,Phone Call,,
15026,4/1/11,Mailing,,
15026,11/21/11,Mailing,,
15026,12/12/11,Phone Call,,
15026,12/12/11,Phone Call,,
15026,2/14/12,Meeting,,
15026,2/23/12,Mailing,,
15026,4/12/12,Mailing,,
15026,10/23/12,Email,,
15026,1/10/13,Phone Call,,
15026,7/26/13,Email,,
15026,8/9/13,Mailing,,
15026,8/15/13,Mailing,,
15026,9/3/13,Email,,
15026,9/27/13,Email,,
15026,10/7/13,Email,,
15026,10/21/13,Meeting,,
15026,11/1/13,Email,,
15026,12/17/13,Mailing,,
15026,12/19/13,Mailing,,
15026,1/24/14,Phone Call,,
15026,3/4/14,Phone Call,,
15026,8/12/14,Phone Call,,
15026,11/24/14,Email,,
15026,5/1/15,Phone Call,,
15026,1/6/16,Meeting,,
15026,1/25/16,Phone Call,,
15026,1/27/16,Phone Call,,
15026,1/27/16,Mailing,,
15030,1/11/06,Phone Call,,
15033,7/22/11,Meeting,,
15035,1/18/06,Phone Call,,
15035,5/30/12,Phone Call,,
15035,1/4/16,Email,,
15038,8/24/09,Email,,
15038,9/26/14,Mailing,,
15039,6/17/15,Phone Call,,
1504,7/25/13,Meeting,,
1504,8/26/13,Mailing,,
1504,9/23/13,Phone Call,,
1504,11/1/13,Email,,
15045,1/12/15,Email,,
15050,10/21/08,Phone Call,,
15050,10/28/08,Phone Call,,
15050,11/14/11,Email,,
15050,9/25/14,Email,,
15051,5/26/04,Email,,
15051,10/21/08,Phone Call,,
15051,10/28/08,Phone Call,,
15051,11/14/11,Email,,
15051,9/25/14,Email,,
1506,2/3/06,Meeting,,
1506,2/14/06,Mailing,,
15069,3/21/06,Meeting,,
15069,4/8/06,Mailing,,
15071,10/7/09,Email,,
15071,10/7/09,Email,,
15078,7/29/13,Phone Call,,
15078,1/23/14,Meeting,,
15078,1/27/14,Mailing,,
15082,9/22/14,Phone Call,,
15086,5/30/14,Meeting,,
15095,9/18/02,Phone Call,,
15095,2/27/13,Email,,
15100,1/23/15,Email,,
15100,1/28/15,Phone Call,,
15100,6/25/15,Mailing,,
15100,2/22/16,Mailing,,
15102,1/28/10,Mailing,,
15102,2/20/15,Email,,
15102,6/25/15,Mailing,,
15102,2/22/16,Mailing,,
15114,5/31/12,Phone Call,,
15115,5/17/06,Meeting,,
15115,9/12/06,Email,,
15115,10/6/06,Meeting,,
15115,10/30/06,Meeting,,
15115,8/24/07,Mailing,,
15115,1/14/08,Phone Call,,
15115,4/22/09,Email,,
15115,4/30/09,Email,,
15115,8/13/09,Meeting,,
15115,8/24/09,Phone Call,,
15115,12/11/09,Email,,
15115,12/8/11,Mailing,,
15115,8/29/12,Meeting,,
15115,9/13/12,Mailing,,
15115,5/16/13,Email,,
15115,5/15/13,Meeting,,
15115,1/24/14,Mailing,,
15116,10/30/06,Meeting,,
15116,4/22/09,Email,,
15116,8/13/09,Meeting,,
15116,8/24/09,Phone Call,,
15116,8/25/09,Mailing,,
15116,3/10/10,Email,,
15122,11/20/14,Meeting,,
15122,12/1/14,Email,,
15122,12/3/14,Mailing,,
15122,3/3/15,Email,,
1513,5/7/08,Meeting,,
15133,8/1/07,Email,,
15134,10/26/04,Meeting,,
15134,11/8/04,Phone Call,,
1514,4/28/15,Email,,
15141,11/29/07,Mailing,,
15141,5/8/08,Email,,
15141,6/30/08,Phone Call,,
15141,8/18/09,Email,,
15141,8/19/09,Email,,
15141,8/31/09,Email,,
15141,10/26/09,Phone Call,,
15141,11/2/09,Email,,
15141,5/30/12,Phone Call,,
15141,6/11/13,Mailing,,
15142,10/3/11,Email,,
1515,3/25/08,Meeting,,
1515,7/9/08,Meeting,,
1515,7/21/08,Mailing,,
1515,1/13/09,Meeting,,
1515,2/5/09,Phone Call,,
1515,5/8/09,Phone Call,,
1515,9/11/09,Meeting,,
1515,1/27/10,Meeting,,
1515,9/4/13,Email,,
1515,4/17/14,Phone Call,,
1515,5/6/14,Email,,
15152,5/30/13,Email,,
15167,2/29/16,Mailing,,
15168,11/19/05,Meeting,,
15168,12/14/05,Phone Call,,
15168,6/24/09,Meeting,,
15168,1/8/16,Email,,
15168,2/29/16,Mailing,,
1517,11/29/05,Phone Call,,
1517,8/28/09,Meeting,,
1517,3/22/10,Email,,
1517,4/28/10,Meeting,,
1517,5/6/10,Mailing,,
1517,7/19/10,Phone Call,,
1517,12/22/11,Mailing,,
1517,4/3/12,Mailing,,
1517,3/28/12,Meeting,,
1517,10/1/15,Email,,
1517,2/26/16,Mailing,,
15180,10/4/11,Meeting,,
15180,12/2/11,Mailing,,
15180,1/31/12,Mailing,,
15180,4/10/14,Phone Call,,
15180,11/7/15,Meeting,,
15181,6/18/10,Mailing,,
15181,11/7/15,Meeting,,
15181,2/1/16,Meeting,,
15190,1/14/08,Meeting,,
15190,1/30/08,Phone Call,,
15190,2/15/08,Meeting,,
15190,2/20/08,Phone Call,,
15190,10/8/09,Meeting,,
15190,6/21/10,Meeting,,
15190,10/24/11,Mailing,,
15190,12/16/11,Mailing,,
15190,12/16/13,Mailing,,
15190,5/18/15,Meeting,,
15190,5/18/15,Email,,
15190,8/12/15,Email,,
15190,12/15/15,Mailing,,
15191,10/12/05,Meeting,,
15191,10/12/05,Mailing,,
15197,11/3/03,Meeting,,
15197,11/10/03,Phone Call,,
15197,6/15/05,Phone Call,,
15197,9/7/05,Email,,
15197,7/14/07,Meeting,,
15197,10/23/11,Mailing,,
15197,12/16/11,Mailing,,
15197,5/15/12,Mailing,,
15197,10/19/12,Mailing,,
15197,12/20/12,Mailing,,
15197,5/21/13,Email,,
15197,5/22/13,Email,,
15197,6/12/13,Mailing,,
15197,10/18/13,Mailing,,
15197,6/11/14,Email,,
15197,6/16/14,Email,,
15197,2/2/15,Mailing,,
15197,10/20/14,Mailing,,
15197,10/19/15,Mailing,,
15198,11/29/07,Meeting,,
15198,2/27/09,Email,,
15199,11/29/07,Meeting,,
15199,2/27/09,Email,,
15199,12/18/15,Email,,
15203,10/5/12,Email,,
15203,11/12/12,Email,,
15203,1/17/13,Meeting,,
15203,1/18/13,Email,,
15203,1/23/13,Email,,
15212,11/14/03,Phone Call,,
15215,2/5/10,Phone Call,,
15215,4/30/12,Phone Call,,
15215,6/24/15,Mailing,,
15216,3/5/12,Email,,
15226,5/9/06,Meeting,,
15226,7/12/06,Mailing,,
15226,7/17/06,Meeting,,
15226,7/27/06,Meeting,,
15226,9/12/06,Email,,
15226,4/15/14,Email,,
15226,5/13/14,Meeting,,
15227,4/11/14,Mailing,,
15229,8/20/09,Meeting,,
15235,8/14/14,Mailing,,
15236,5/22/08,Phone Call,,
15241,11/7/03,Meeting,,
15241,10/23/06,Phone Call,,
15248,1/17/06,Meeting,,
15252,7/18/05,Phone Call,,
15252,7/26/05,Meeting,,
15252,8/5/05,Mailing,,
15255,5/28/15,Phone Call,,
15258,5/23/11,Email,,
15258,5/31/12,Email,,
15265,7/12/02,Meeting,,
15265,1/27/06,Phone Call,,
15265,8/8/07,Meeting,,
15265,2/19/08,Meeting,,
15265,3/25/08,Meeting,,
15265,1/12/09,Email,,
15265,7/8/09,Mailing,,
15265,9/1/09,Meeting,,
15266,2/19/08,Meeting,,
15266,3/25/08,Meeting,,
15266,1/12/09,Email,,
15266,1/28/13,Meeting,,
15266,2/4/13,Email,,
15266,5/15/13,Phone Call,,
15266,5/15/13,Phone Call,,
15266,5/15/13,Mailing,,
15283,8/16/05,Phone Call,,
15283,9/27/07,Meeting,,
15283,12/18/07,Phone Call,,
15283,1/10/08,Phone Call,,
15283,1/22/08,Mailing,,
15283,12/17/08,Phone Call,,
15286,4/7/04,Phone Call,,
15286,5/20/04,Email,,
15286,1/11/07,Meeting,,
15286,2/13/08,Meeting,,
15286,4/16/08,Phone Call,,
15286,10/7/08,Phone Call,,
15286,10/28/08,Phone Call,,
15286,4/3/12,Mailing,,
15286,3/29/12,Meeting,,
15286,1/7/13,Email,,
15286,2/15/13,Meeting,,
15286,2/28/13,Mailing,,
15286,3/19/13,Mailing,,
15286,4/22/13,Email,,
15286,4/30/13,Mailing,,
15286,5/7/13,Email,,
15286,8/1/13,Email,,
15286,11/14/13,Email,,
15286,11/14/13,Email,,
15286,12/17/13,Mailing,,
15286,2/12/14,Meeting,,
15286,2/24/14,Email,,
15286,2/24/14,Mailing,,
15286,2/25/14,Mailing,,
15286,2/20/14,Email,,
15286,5/22/14,Phone Call,,
15286,4/2/15,Phone Call,,
15286,9/16/15,Email,,
15286,10/5/15,Meeting,,
15286,11/4/15,Mailing,,
15286,11/20/15,Email,,
15286,11/30/15,Email,,
15286,11/30/15,Phone Call,,
15286,12/7/15,Phone Call,,
15286,12/9/15,Mailing,,
15286,12/8/15,Meeting,,
15286,12/17/15,Mailing,,
15286,1/8/16,Email,,
15286,1/29/16,Phone Call,,
15286,2/1/16,Email,,
15286,3/4/16,Phone Call,,
15286,2/2/16,Mailing,,
15286,2/26/16,Mailing,,
15287,6/3/04,Meeting,,
15290,7/20/06,Mailing,,
15293,5/22/15,Email,,
15296,10/26/09,Meeting,,
15296,11/2/09,Email,,
15296,8/2/11,Mailing,,
15296,12/16/11,Mailing,,
15298,3/4/14,Email,,
15299,10/7/13,Email,,
15299,8/29/14,Mailing,,
153,11/10/09,Email,,
153,11/16/09,Email,,
153,7/10/12,Email,,
153,11/16/12,Mailing,,
15300,6/13/06,Meeting,,
15300,10/7/09,Email,,
15300,10/14/09,Phone Call,,
15300,11/8/10,Mailing,,
15300,11/10/11,Mailing,,
15300,11/5/12,Mailing,,
15301,3/1/11,Mailing,,
15301,2/29/12,Mailing,,
15301,3/4/13,Mailing,,
15304,12/16/11,Mailing,,
15304,12/10/12,Mailing,,
15304,12/16/13,Mailing,,
15305,1/30/09,Mailing,,
15305,5/11/09,Email,,
15305,3/22/10,Phone Call,,
15312,10/22/12,Mailing,,
15312,5/19/15,Email,,
15313,10/17/04,Meeting,,
15313,7/7/05,Meeting,,
15313,4/3/06,Phone Call,,
15313,2/25/08,Email,,
15313,12/1/09,Meeting,,
15313,12/10/09,Phone Call,,
15313,12/11/09,Phone Call,,
15313,12/17/09,Phone Call,,
15313,5/11/10,Phone Call,,
15313,5/11/10,Mailing,,
15313,12/14/10,Phone Call,,
15313,5/9/11,Email,,
15313,5/12/11,Phone Call,,
15313,8/11/11,Meeting,,
15313,1/5/12,Email,,
15313,12/22/11,Mailing,,
15313,4/11/13,Email,,
15313,10/28/13,Meeting,,
15313,11/1/13,Mailing,,
15313,1/28/14,Mailing,,
15313,1/5/15,Phone Call,,
15313,1/8/15,Email,,
15313,5/15/15,Phone Call,,
15313,5/18/15,Phone Call,,
15313,5/19/15,Phone Call,,
15313,12/28/15,Phone Call,,
15314,4/1/11,Mailing,,
15315,1/13/05,Phone Call,,
